id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
pierj002,0,1,8,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
fryej001,0,1,11,2,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
peren001,0,2,6,5,5,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0
cirij001,0,3,5,5,5,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
heltt001,0,4,3,5,5,2,0,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0
walkt002,0,5,4,5,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
jimej001,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollt001,0,6,9,5,5,4,0,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0
shumt001,0,7,7,5,4,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
maynb001,0,8,2,5,4,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0
jarvk001,0,9,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
dipoj001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
penae001,0,9,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dejem001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tavaj001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
petrb001,0,9,11,2,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
huskb001,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
furcr001,1,1,4,4,4,2,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
jonea002,1,2,8,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jonec004,1,3,5,4,3,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
galaa001,1,4,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lopej001,1,5,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
sandr002,1,6,7,4,4,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
jordb001,1,7,9,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
weisw001,1,8,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surhb001,1,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
burkj001,1,9,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
millk004,1,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rockj001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kamis001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mulht001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
