id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
longt002,0,1,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
velar001,0,2,4,4,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
giamj001,0,3,10,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
saeno001,0,4,3,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
grieb001,0,5,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tejam001,0,6,6,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
staim001,0,7,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
piata001,0,8,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fasas001,0,9,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hernr002,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
knobc001,1,1,4,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jeted001,1,2,6,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
oneip001,1,3,9,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willb002,1,4,8,4,4,2,0,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0
martt002,1,5,3,4,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
posaj001,1,6,2,4,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
spens001,1,7,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leder001,1,8,7,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bross001,1,9,5,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
