id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
alicl001,0,1,4,5,4,1,1,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0
greer001,0,2,10,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
curtc001,0,3,7,5,5,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
palmr001,0,4,3,5,5,4,0,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0
grees002,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
kaplg001,0,5,8,5,3,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
leder001,0,6,9,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
clayr001,0,7,6,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
shels001,0,8,5,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cataf001,0,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
waszb001,0,9,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valdp001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
haseb001,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vizcj001,1,1,4,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
jeted001,1,2,6,5,5,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
justd001,1,3,9,5,3,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
hillg001,1,4,7,5,5,3,0,2,3,1,2,0,0,1,0,0,0,0,0,0,0,0
polol001,1,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cansj001,1,5,10,5,5,2,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0
posaj001,1,6,3,5,3,3,2,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0
turnc001,1,7,2,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
martt002,1,7,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bross001,1,8,5,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
bellc001,1,9,8,4,3,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1
