id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
goodt001,0,1,8,5,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
lansm001,0,2,4,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
cirij001,0,3,5,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
heltt001,0,4,3,4,4,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0
hammj001,0,5,9,4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
carpb001,0,6,7,4,3,1,1,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0
servs002,0,7,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
maynb001,0,7,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peren001,0,8,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yoshm001,0,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bragd001,0,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bohab001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
belis001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ledea001,0,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
whitg001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shumt001,0,9,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gland001,1,1,8,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
moram001,1,2,4,4,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
abreb001,1,3,9,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
liebm001,1,4,2,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
jordk001,1,5,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
duceb001,1,6,7,4,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
huntb001,1,7,3,3,3,1,0,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0
ariaa001,1,8,6,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
persr001,1,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sefck001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomew001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
branj001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
