id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
knobc001,0,1,4,5,5,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0
willb002,0,2,8,5,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
oneip001,0,3,9,5,5,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0
spens001,0,4,7,2,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
johnl001,0,4,11,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
posaj001,0,5,3,4,2,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
leyrj001,0,6,10,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
turnc001,0,7,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
martt002,0,7,11,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
bross001,0,8,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
soria001,0,9,6,4,4,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
loftk001,1,1,8,5,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
vizqo001,1,2,6,5,1,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
alomr001,1,3,4,5,4,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0
ramim002,1,4,9,4,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
thomj002,1,5,3,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
frymt001,1,6,5,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sexsr001,1,7,7,4,4,2,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
wilse001,1,8,10,4,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
cabrj002,1,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diaze002,1,9,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
