id,game,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF,opp,loc,regpost,gs
erstd001,LAN200007130,1,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
gil-b001,LAN200007130,2,6,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
stock001,LAN200007130,2,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
vaugm001,LAN200007130,3,3,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,LAN,0,1,0
salmt001,LAN200007130,4,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
andeg001,LAN200007130,5,8,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
glaut001,LAN200007130,6,5,4,4,2,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,LAN,0,1,0
molib001,LAN200007130,7,2,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
kenna001,LAN200007130,8,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
hillk001,LAN200007130,9,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,LAN,0,1,0
cleme001,LAN200007130,9,11,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,LAN,0,1,0
hases001,LAN200007130,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
petkm001,LAN200007130,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
spies001,LAN200007130,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
levia001,LAN200007130,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
erstd001,LAN200007140,1,7,5,5,3,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,0,LAN,0,1,0
stock001,LAN200007140,2,6,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
vaugm001,LAN200007140,3,3,4,4,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
salmt001,LAN200007140,4,9,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
andeg001,LAN200007140,5,8,4,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,LAN,0,1,0
palmo001,LAN200007140,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
glaut001,LAN200007140,6,5,4,3,2,1,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,LAN,0,1,0
kenna001,LAN200007140,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
walbm001,LAN200007140,8,2,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
bottk001,LAN200007140,9,1,3,3,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
petkm001,LAN200007140,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LAN,0,1,0
