id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
andeb001,0,1,8,5,5,3,0,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0
bordm001,0,2,6,5,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
deshd001,0,3,4,5,4,1,1,2,0,0,0,1,0,0,0,3,0,0,0,0,0,0
bellj002,0,4,9,5,3,1,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
conij001,0,5,3,5,4,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,1
ripkc001,0,6,5,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
minor001,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
surhb001,0,7,10,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
johnc002,0,8,2,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
amarr001,0,9,7,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
erstd001,1,1,7,5,5,3,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0
kenna001,1,2,4,5,5,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
vaugm001,1,3,3,5,5,1,0,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0
salmt001,1,4,9,5,2,1,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
andeg001,1,5,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
glaut001,1,6,5,5,3,2,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0
spies001,1,7,10,5,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
molib001,1,8,2,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
luulk001,1,8,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gil-b001,1,9,6,3,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
palmo001,1,9,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
walbm001,1,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
