id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
lugoj001,0,1,4,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
melum001,0,2,2,5,4,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bagwj001,0,3,3,4,4,2,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
berkl001,0,4,9,4,4,1,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0
hidar001,0,5,8,4,4,2,0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0
wardd002,0,6,7,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
barkg001,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
trubc001,0,7,5,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
bogat001,0,8,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
elars001,0,9,1,3,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
cabrj001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spieb001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
valdm001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rente001,1,1,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
drewj001,1,2,9,4,3,2,1,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0
edmoj001,1,3,8,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mcgwm001,1,4,3,4,4,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
lankr001,1,5,7,4,3,2,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0
tatif001,1,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jamem001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paquc001,1,7,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mathm001,1,8,2,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
kiled001,1,9,1,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
howat001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sloch001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunss001,1,9,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
