id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
youne001,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
husoj001,0,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gutir001,0,2,6,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
sosas001,0,3,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
gracm001,0,4,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
andrs001,0,5,5,3,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
gloar001,0,6,7,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
spraj001,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bufod001,0,7,8,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
giraj001,0,8,2,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
quevr001,0,9,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mattg002,0,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewj001,1,1,9,4,4,2,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
polap001,1,2,4,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
edmoj001,1,3,8,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
clarw001,1,4,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tatif001,1,5,5,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
paquc001,1,6,7,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
rente001,1,7,6,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mathm001,1,8,2,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hentp001,1,9,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
