id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
valej003,0,1,6,4,3,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,0
wilsc002,0,2,4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
konep001,0,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnm003,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thomf001,0,3,10,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ordom001,0,4,9,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
nortg001,0,5,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
singc001,0,6,8,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
abboj002,0,7,7,4,3,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
perrh001,0,8,5,4,3,2,0,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0
paulj001,0,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
durhr001,0,9,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
stews002,1,1,7,5,5,2,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0
grebc001,1,2,4,5,5,3,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0
mondr002,1,3,9,4,4,2,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
delgc001,1,4,3,4,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
batit001,1,5,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
greet003,1,6,10,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
fullb001,1,6,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
cruzj004,1,7,8,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0
gonza001,1,8,6,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
casta001,1,9,2,3,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
fletd001,1,9,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
