id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
reesp001,0,1,4,5,5,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0
huntb002,0,2,8,5,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
yound001,0,3,7,4,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tuckm001,0,3,12,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
cases001,0,4,3,5,4,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
ochoa001,0,5,9,5,5,4,0,3,1,0,1,2,1,0,0,0,0,0,0,0,0,0
santb001,0,6,2,5,5,3,0,1,3,1,2,0,0,1,0,0,0,0,1,0,0,0
bellm003,0,7,5,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
castj004,0,8,6,4,3,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
ferno001,0,9,1,4,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
benam001,1,1,8,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
muelb001,1,2,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bondb001,1,3,7,4,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
kentj001,1,4,4,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
burke001,1,5,9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zerbc001,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
minod001,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
snowj001,1,6,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
deltm001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aurir001,1,7,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
estab001,1,8,2,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
estes001,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
felip001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
johnj006,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowet001,1,9,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
