id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
peret004,0,1,9,5,5,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
alfoe001,0,2,4,5,3,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
piazm001,0,3,2,5,2,1,3,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0
zeilt001,0,4,3,5,3,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1
franj001,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wendt001,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benia001,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ventr001,0,5,5,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mcewj001,0,5,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agbab001,0,6,7,5,4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
paytj001,0,7,8,5,4,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
abbok002,0,8,6,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
franm001,0,8,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leita001,0,9,1,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
hamid001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bordm001,0,9,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vinaf001,1,1,4,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
rente001,1,2,6,5,5,3,0,1,1,0,2,1,0,0,0,3,0,0,0,0,0,0
edmoj001,1,3,8,5,4,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tatif001,1,4,5,3,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
morrm001,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernc001,1,4,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
clarw001,1,5,3,4,4,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
dunss001,1,6,9,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
lankr001,1,7,7,3,3,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
polap001,1,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewj001,1,7,11,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
marre001,1,8,2,3,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
vered001,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcgwm001,1,8,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
kiled001,1,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
timlm001,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankir001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reamb001,1,9,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
davie001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paquc001,1,9,5,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
