id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
peret004,0,1,9,5,5,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
alfoe001,0,2,4,4,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
piazm001,0,3,2,4,4,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
ventr001,0,4,5,4,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
zeilt001,0,5,3,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
agbab001,0,6,7,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mcewj001,0,6,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paytj001,0,7,8,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
bordm001,0,8,6,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
abbok002,0,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hampm001,0,9,1,3,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
franj001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamid001,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tramb001,0,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
benia001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vinaf001,1,1,4,5,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
rente001,1,2,6,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
edmoj001,1,3,8,5,5,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
davie001,1,4,9,5,5,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
clarw001,1,5,3,4,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
hernc001,1,6,2,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
marre001,1,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drewj001,1,7,7,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
dunss001,1,7,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
polap001,1,8,5,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jamem001,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chrij002,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lankr001,1,8,11,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kiled001,1,9,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tatif001,1,9,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
