id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
longt002,0,1,8,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tejam001,0,2,6,4,2,1,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0
velaj001,0,2,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
giamj001,0,3,3,4,3,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
saeno001,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
staim001,0,4,9,5,5,2,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
piata001,0,5,10,5,5,3,0,2,3,1,0,0,2,1,0,0,0,0,0,0,0,0
grieb001,0,6,7,4,4,4,0,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0
chrir001,0,6,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hernr002,0,7,2,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
chave001,0,8,5,4,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
menef001,0,9,4,4,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1
walkt002,1,1,10,4,3,1,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0
guzmc001,1,2,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lawtm002,1,3,9,4,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
ortid001,1,4,3,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
koskc001,1,5,5,3,3,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
maxwj001,1,5,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jensm001,1,6,2,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
jonej003,1,7,7,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
huntt001,1,8,8,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cummm001,1,8,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hockd001,1,9,4,3,3,2,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0
