id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
gland001,0,1,8,5,4,3,1,3,3,0,2,0,0,1,0,0,0,0,0,0,0,0
gantr001,0,2,7,5,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
abreb001,0,3,9,5,4,2,1,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0
liebm001,0,4,2,5,5,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
burrp001,0,5,3,5,5,2,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0
branj001,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordk001,0,6,5,5,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
moram001,0,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
relad001,0,8,6,4,3,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
schic002,0,9,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
brocc001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
duceb001,0,9,11,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
gomew001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
huntb001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
biggc001,1,1,4,5,3,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
spieb001,1,2,6,5,5,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
bagwj001,1,3,3,5,5,2,0,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0
camik001,1,4,5,5,5,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
aloum001,1,5,9,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
wardd002,1,6,7,4,2,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1
wagnb001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabrj001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hidar001,1,7,8,4,4,2,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0
melum001,1,8,2,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
doteo001,1,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
henrd002,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ceder001,1,9,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
