id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
peret004,0,1,9,5,5,3,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0
alfoe001,0,2,4,5,5,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
piazm001,0,3,2,5,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
zeilt001,0,4,3,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ventr001,0,5,5,5,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
agbab001,0,6,7,4,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mcewj001,0,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamid001,0,6,11,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
paytj001,0,7,8,5,5,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
bordm001,0,8,6,5,4,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
leita001,0,9,1,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
benia001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
franj001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
murrc001,1,1,8,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
benam001,1,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
muelb001,1,2,5,5,5,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0
bondb001,1,3,7,5,5,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
kentj001,1,4,3,4,4,2,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0
burke001,1,5,9,4,3,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
martr003,1,6,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
snowj001,1,6,11,1,1,1,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
aurir001,1,7,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estab001,1,8,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
estes001,1,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ruetk001,1,9,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
henrd002,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cresf001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rodrf002,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
riosa001,1,9,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
