id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
vizcj001,0,1,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
knobc001,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stanm003,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hillg001,0,1,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rivem002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeted001,0,2,6,4,4,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0
justd001,0,3,7,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
bellc001,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willb002,0,4,8,4,3,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
martt002,0,5,3,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
oneip001,0,6,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
posaj001,0,7,2,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bross001,0,8,5,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
petta001,0,9,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
sojol001,0,9,4,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
agbab001,1,1,7,5,4,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
alfoe001,1,2,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
piazm001,1,3,2,5,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
zeilt001,1,4,3,4,3,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0
ventr001,1,5,5,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
tramb001,1,6,9,4,3,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
peret004,1,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paytj001,1,7,8,4,4,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
abbok002,1,8,6,4,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
leita001,1,9,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
franj001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamid001,1,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
