id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
peret004,0,1,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
alfoe001,0,2,4,4,3,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
piazm001,0,3,2,4,4,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
ventr001,0,4,5,4,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
zeilt001,0,5,3,4,4,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
agbab001,0,6,7,4,4,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
harrl001,0,7,10,4,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
paytj001,0,8,8,4,4,1,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0
bordm001,0,9,6,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
hamid001,0,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
abbok002,0,9,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
knobc001,1,1,10,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jeted001,1,2,6,5,5,3,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0
justd001,1,3,7,5,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
bellc001,1,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
willb002,1,4,8,5,3,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
martt002,1,5,3,5,5,3,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,0
posaj001,1,6,2,5,3,2,2,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0
oneip001,1,7,9,4,4,3,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0
bross001,1,8,5,4,3,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1
vizcj001,1,9,4,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
