id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
youne001,0,1,4,4,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gutir001,0,2,6,4,4,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
mairo001,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
zulej001,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sosas001,0,3,9,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
gracm001,0,4,3,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aguir001,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gloar001,0,5,7,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
farnk001,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ojeda001,0,5,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
giraj001,0,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nievj002,0,7,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bufod001,0,8,8,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
arnoj001,0,9,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mattg002,0,9,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pierj002,1,1,8,5,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
peren001,1,2,6,5,5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
heltt001,1,3,3,5,4,2,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0
hammj001,1,4,9,5,5,2,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0
walkt002,1,5,4,5,3,3,1,2,4,0,1,0,1,1,0,0,0,0,0,0,0,1
cirij001,1,6,5,5,4,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
hollt001,1,7,7,3,3,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
huskb001,1,7,11,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mendc001,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
petrb001,1,8,2,4,3,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
tavaj001,1,9,1,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
