id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
vinaf001,0,1,4,5,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
polap001,0,2,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edmoj001,0,3,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
davie001,0,4,9,4,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
timlm001,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benea002,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lankr001,0,5,7,4,4,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0
rente001,0,6,6,4,3,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
drewj001,0,7,8,4,4,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
mathm001,0,8,2,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
reamb001,0,9,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dunss001,0,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jamem001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
paquc001,0,9,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
furcr001,1,1,6,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
jonea002,1,2,8,4,4,2,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0
jonec004,1,3,5,4,3,2,1,3,3,0,1,0,0,1,0,0,0,0,1,0,0,0
surhb001,1,4,7,4,4,2,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0
galaa001,1,5,3,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
lockk001,1,6,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sandr002,1,7,9,4,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
bakop001,1,8,2,4,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
glavt001,1,9,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mulht001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joynw001,1,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ligtk001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
