id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
goodt001,0,1,8,5,5,3,0,1,1,1,2,0,1,0,0,0,1,0,0,0,0,0
lansm001,0,2,4,5,3,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cirij001,0,3,5,5,5,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
heltt001,0,4,3,5,3,1,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
shumt001,0,5,7,4,4,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
jimej001,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
peren001,0,6,6,5,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
huntb002,0,7,9,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
servs002,0,8,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
maynb001,0,8,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arror001,0,9,1,2,2,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
tavaj001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ledea001,0,9,11,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
bragd001,0,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
veraq001,1,1,4,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sandr002,1,2,9,5,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
jonec004,1,3,5,4,3,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
galaa001,1,4,3,4,3,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
lopej001,1,5,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bonib001,1,6,7,3,3,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
burkj001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcglk001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mcmig001,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lockk001,1,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rivel002,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonea002,1,7,8,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
furcr001,1,8,6,4,4,2,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0
glavt001,1,9,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
joynw001,1,9,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
hubbt001,1,9,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
