id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
gland001,0,1,8,6,6,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
gantr001,0,2,7,6,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
abreb001,0,3,9,6,6,2,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
roles001,0,4,5,5,5,2,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0
liebm001,0,5,2,5,4,3,0,4,1,0,1,1,0,1,1,0,0,0,0,0,0,0
burrp001,0,6,3,5,5,3,0,2,3,2,2,1,0,0,0,0,0,0,0,0,0,0
moram001,0,7,4,5,4,3,1,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0
relad001,0,8,6,5,4,2,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0
coggd001,0,9,1,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
duceb001,0,9,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
holzm001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordk001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gomew001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wardb001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bergp001,1,1,8,5,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
vidrj001,1,2,4,5,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
whitr001,1,3,7,4,4,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
guerw001,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guerv001,1,4,9,4,3,1,0,2,2,0,0,0,1,0,1,1,0,0,0,0,0,0
websl001,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stevl001,1,5,3,4,4,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
rigbb001,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
widgc001,1,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jonet004,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
barrm003,1,7,5,3,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
santj001,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
telfa001,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
seguf001,1,7,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cabro001,1,8,6,4,4,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
vazqj001,1,9,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
liraf001,1,9,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
mordm001,1,9,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
