id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
goodt001,0,1,8,5,5,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
lansm001,0,2,4,4,4,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
walkl001,0,3,9,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
heltt001,0,4,3,4,3,3,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0
bragd001,0,5,7,4,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
tavaj001,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
myerm001,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee-d003,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shumt001,0,6,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
peren001,0,7,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
maynb001,0,8,2,3,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
huntb002,0,8,12,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
karls001,0,9,1,2,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
jimej001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ledea001,0,9,11,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
servs002,0,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castl001,1,1,4,5,3,1,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
gonza002,1,2,6,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
browb003,1,2,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
smitm004,1,3,7,3,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
kotsm001,1,3,12,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
wilsp002,1,4,8,4,4,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0
lowem001,1,5,5,4,4,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
millk005,1,6,3,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
lee-d002,1,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bautd001,1,7,9,4,4,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
redmm001,1,8,2,3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
floyc001,1,8,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
marta002,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ferna001,1,9,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
darev001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
loopb001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clapc001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
