id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
morrw001,0,1,4,5,4,3,1,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0
kendj001,0,2,2,5,4,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
cordw001,0,3,7,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
gileb002,0,4,8,4,4,3,0,2,3,0,0,2,0,1,0,0,0,0,0,0,0,0
younk001,0,5,3,4,4,1,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,0
vandj001,0,6,9,4,3,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
ramia001,0,7,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
mearp001,0,8,6,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
arrob001,0,9,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
petec001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
manzj001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nunea001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilkm001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
saues001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benjm001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hollt001,1,1,8,5,3,1,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
coraa001,1,2,4,5,5,2,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
shefg001,1,3,7,5,5,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
grees001,1,4,9,5,5,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
karre001,1,5,3,5,4,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
belta001,1,6,5,5,4,3,1,2,0,0,3,0,0,0,0,1,0,0,0,0,0,0
kreuc001,1,7,2,5,4,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0
elstk001,1,8,6,5,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
dreid001,1,9,1,3,2,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0
hansd001,1,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
leyrj001,1,9,11,1,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
adamt001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
masao001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shawj001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
