id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
vinaf001,0,1,4,4,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
rente001,0,2,6,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
edmoj001,0,3,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
davie001,0,4,9,4,4,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
clarw001,0,5,3,4,4,3,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0
tatif001,0,6,5,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
lankr001,0,7,7,4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mathm001,0,8,2,4,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
kiled001,0,9,1,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
peree001,0,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
jamem001,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chrij002,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benea002,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bellr002,1,1,4,5,3,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
lopel002,1,2,6,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
jenkg001,1,3,7,4,4,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0
sexsr001,1,4,3,4,3,2,1,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0
burnj001,1,5,9,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
houst001,1,6,5,4,4,1,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
grism001,1,7,8,4,3,2,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
blanh001,1,8,2,4,3,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
damij001,1,9,1,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
echea001,1,9,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingr001,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
